filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
zymo_test_6000.fast5	599e4cd6-c47a-49b2-9351-02dc1c576a5e	af307028575a34db3268b4df36412691cb25b558	0	93	2	37.002750	1.500000	1200	TRUE	37.030250	1178	1.472500	526	15.629825	2.975063	69.771385	9.617610	69.771385	9.617610
zymo_test_6000.fast5	59c9586a-aa70-4782-be38-be05a0988579	af307028575a34db3268b4df36412691cb25b558	0	491	4	305.743000	1.500000	1200	TRUE	305.856750	1109	1.386250	650	12.754372	3.167905	62.776764	8.393551	62.776764	8.393551
zymo_test_6000.fast5	5bfecd16-8097-4977-a31b-eb1af47773bf	af307028575a34db3268b4df36412691cb25b558	0	394	3	128.588000	1.500000	1200	TRUE	128.649250	1151	1.438750	503	15.447492	2.959418	76.940880	8.393551	76.940880	8.393551
zymo_test_6000.fast5	5c96783b-5462-438b-834d-b2b178fdff33	af307028575a34db3268b4df36412691cb25b558	0	189	4	269.031500	0.918500	734	TRUE	269.080250	695	0.869750	174	16.748203	2.569836	59.804047	9.442744	59.804047	9.442744
zymo_test_6000.fast5	5cca62b4-a663-4449-9965-0ca785fa4d09	af307028575a34db3268b4df36412691cb25b558	0	210	2	262.100500	1.500000	1200	TRUE	262.275500	1060	1.325000	469	16.584923	2.974484	73.793297	9.442744	73.793297	9.442744
zymo_test_6000.fast5	5cd5f989-1df2-44e3-ae93-4317c104ef0d	af307028575a34db3268b4df36412691cb25b558	0	207	4	106.657750	1.500000	1200	TRUE	106.657750	1200	1.500000	527	13.312973	2.757978	72.044640	8.218685	72.044640	8.218685
zymo_test_6000.fast5	5dee2954-73e9-4bba-9c00-cd6fc8e587f9	af307028575a34db3268b4df36412691cb25b558	0	340	3	287.171500	1.500000	1200	TRUE	287.306500	1092	1.365000	512	12.725667	3.011158	71.520042	8.393551	71.520042	8.393551
zymo_test_6000.fast5	5e0747bf-5889-4232-aee3-dd9a1b27ce11	af307028575a34db3268b4df36412691cb25b558	0	125	1	366.136500	1.500000	1200	FALSE	366.562750	859	1.073750	516	7.320797	3.066959	72.394371	8.743281	72.394371	8.743281
zymo_test_6000.fast5	5eb2a625-ad46-409f-8031-1ad92c82dead	af307028575a34db3268b4df36412691cb25b558	0	510	3	108.104500	1.500000	1200	TRUE	108.240750	1091	1.363750	512	14.144931	2.967355	65.050018	8.218685	65.050018	8.218685
zymo_test_6000.fast5	60180357-e360-4fee-883e-e0429514aab5	af307028575a34db3268b4df36412691cb25b558	0	71	4	339.735000	1.500000	1200	TRUE	339.872500	1090	1.362500	545	15.018530	3.116873	73.968163	7.694088	73.968163	7.694088
zymo_test_6000.fast5	6076956c-bbd3-424d-b09f-32f16a073762	af307028575a34db3268b4df36412691cb25b558	0	261	1	339.388000	1.500000	1200	TRUE	339.481750	1125	1.406250	530	14.980171	3.008368	61.202972	8.743281	61.202972	8.743281
zymo_test_6000.fast5	60f8a07d-6793-4729-87b3-fa9bdee17f63	af307028575a34db3268b4df36412691cb25b558	0	41	1	193.646750	1.500000	1200	TRUE	193.921750	980	1.225000	505	14.292868	3.109712	81.662254	9.093013	81.662254	9.093013
zymo_test_6000.fast5	62752c74-f29b-457f-b694-e267917a2e80	af307028575a34db3268b4df36412691cb25b558	0	219	4	82.634500	1.500000	1200	FALSE	82.659500	1180	1.475000	679	8.011655	3.034775	75.017357	8.393551	75.017357	8.393551
zymo_test_6000.fast5	62dc91e8-bd87-4687-a3a9-e78586e0cf71	af307028575a34db3268b4df36412691cb25b558	0	107	1	259.040250	1.500000	1200	TRUE	259.325250	972	1.215000	440	16.998796	2.988607	68.547325	7.868954	68.547325	7.868954
zymo_test_6000.fast5	63127749-3302-44ad-942b-2a72598d3d7e	af307028575a34db3268b4df36412691cb25b558	0	226	3	209.140250	1.500000	1200	TRUE	209.244000	1117	1.396250	179	9.275101	2.289056	80.613060	8.043819	80.613060	8.043819
zymo_test_6000.fast5	7833f261-4a7b-4ecd-a74b-4782c623f76f	af307028575a34db3268b4df36412691cb25b558	0	148	3	59.670250	1.500000	1200	TRUE	59.714000	1165	1.456250	545	12.756089	3.002937	80.787926	9.967341	80.787926	9.967341
zymo_test_6000.fast5	2b0041af-42f0-440b-9604-aea10ced66cd	af307028575a34db3268b4df36412691cb25b558	0	313	2	125.284750	1.500000	1200	FALSE	125.309750	1180	1.475000	531	8.974030	2.830048	71.345177	8.918147	71.345177	8.918147
zymo_test_6000.fast5	32b5534b-7cc6-4d3f-9205-204a1c96a355	af307028575a34db3268b4df36412691cb25b558	0	106	2	230.687750	0.841000	672	TRUE	230.742750	628	0.786000	286	15.319968	2.882967	72.044640	8.568416	72.044640	8.568416
zymo_test_6000.fast5	32d1773b-4d6c-42ae-b156-4c3e98bf9845	af307028575a34db3268b4df36412691cb25b558	0	362	3	119.665750	1.500000	1200	TRUE	119.773250	1114	1.392500	493	15.759329	2.971979	66.623810	8.568416	66.623810	8.568416
zymo_test_6000.fast5	2f8b5e48-c922-47b1-b422-86ad07e1982d	af307028575a34db3268b4df36412691cb25b558	0	126	2	261.123500	1.500000	1200	TRUE	261.271000	1082	1.352500	510	13.867292	3.021968	60.328644	7.868954	60.328644	7.868954
zymo_test_6000.fast5	2fa1f3c5-535d-4f85-a9aa-81f9cd4aaaa8	af307028575a34db3268b4df36412691cb25b558	0	462	1	250.494000	1.500000	1200	TRUE	251.069000	740	0.925000	352	10.122571	2.890350	56.481598	6.470028	56.481598	6.470028
zymo_test_6000.fast5	3316b8c8-5ad8-4d94-b908-3258efbdf8bb	af307028575a34db3268b4df36412691cb25b558	0	442	1	9.982750	1.500000	1200	TRUE	9.990250	1194	1.492500	457	11.321379	2.774185	75.891685	10.142207	75.891685	10.142207
zymo_test_6000.fast5	3322c916-5212-4c27-8760-d7090eca0c13	af307028575a34db3268b4df36412691cb25b558	0	223	3	208.783500	1.500000	1200	TRUE	208.889750	1115	1.393750	499	14.180435	2.944342	64.700287	8.918147	64.700287	8.918147
zymo_test_6000.fast5	347a5775-d6ee-4b77-bdb1-1f22d0be94e7	af307028575a34db3268b4df36412691cb25b558	0	385	1	105.854000	1.500000	1200	TRUE	105.987750	1093	1.366250	483	12.181095	2.920337	73.268700	9.617610	73.268700	9.617610
zymo_test_6000.fast5	3a4ac187-04fd-4269-8475-ffe9867a106f	af307028575a34db3268b4df36412691cb25b558	0	178	3	321.923250	1.500000	1200	TRUE	322.630750	634	0.792500	302	16.723415	3.087615	63.651089	7.868954	63.651089	7.868954
zymo_test_6000.fast5	3a4f0deb-3543-4bb0-ac14-6487dc5b2380	af307028575a34db3268b4df36412691cb25b558	0	310	4	152.258000	1.500000	1200	TRUE	152.340500	1134	1.417500	583	12.216938	3.096892	78.164940	9.093013	78.164940	9.093013
zymo_test_6000.fast5	432aa073-c99d-40a4-ab80-bd7e2ebdbd77	af307028575a34db3268b4df36412691cb25b558	0	305	1	18.740750	1.298500	1038	TRUE	18.905750	906	1.133500	380	16.924582	2.949141	76.940880	8.918147	76.940880	8.918147
zymo_test_6000.fast5	434cb2c1-8cc2-4333-b1bd-b180712c3612	af307028575a34db3268b4df36412691cb25b558	0	271	2	213.866500	1.500000	1200	TRUE	214.100250	1013	1.266250	482	12.414873	2.989523	60.153778	7.519222	60.153778	7.519222
zymo_test_6000.fast5	4600201d-e556-40a0-be42-2ac19b9c1ba1	af307028575a34db3268b4df36412691cb25b558	0	436	2	309.681000	1.500000	1200	FALSE	309.833500	1078	1.347500	603	8.851488	3.024277	76.416283	9.792476	76.416283	9.792476
zymo_test_6000.fast5	46037dab-9375-427a-b7f4-c0f6f1820a12	af307028575a34db3268b4df36412691cb25b558	0	25	1	250.668750	1.500000	1200	TRUE	250.676250	1194	1.492500	739	10.058219	3.165839	74.317894	8.043819	74.317894	8.043819
