filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
zymo_test_6000.fast5	b1a58c12-2a86-4b2d-8b35-ff9a5ff6dd5a	af307028575a34db3268b4df36412691cb25b558	0	490	2	390.229000	1.500000	1200	TRUE	390.355250	1099	1.373750	538	12.398952	3.045053	74.492760	8.218685	74.492760	8.218685
zymo_test_6000.fast5	b1eadc04-a6ec-49e8-96d6-732f11e6f480	af307028575a34db3268b4df36412691cb25b558	0	497	3	200.335000	1.500000	1200	TRUE	200.430000	1124	1.405000	613	11.968694	3.123700	68.022728	8.218685	68.022728	8.218685
zymo_test_6000.fast5	a574d635-2b54-4daa-ba55-de4955d1a191	af307028575a34db3268b4df36412691cb25b558	0	253	1	106.286500	1.500000	1200	TRUE	106.415250	1097	1.371250	492	18.966864	3.089216	68.547325	7.344357	68.547325	7.344357
zymo_test_6000.fast5	a59d20d5-4492-41c1-b08b-2f90cbdd7f7d	af307028575a34db3268b4df36412691cb25b558	0	434	3	331.656750	1.500000	1200	TRUE	331.910500	997	1.246250	488	16.046925	3.162750	71.694908	9.617610	71.694908	9.617610
zymo_test_6000.fast5	a645e6b9-11fe-4dd7-91ab-18d0371087df	af307028575a34db3268b4df36412691cb25b558	0	382	2	110.178250	1.500000	1200	TRUE	110.294500	1107	1.383750	389	19.218193	2.859232	69.071922	9.617610	69.071922	9.617610
zymo_test_6000.fast5	a69e3ed3-2bf7-4c81-bfc1-2da875223c96	af307028575a34db3268b4df36412691cb25b558	0	352	1	211.179750	1.500000	1200	TRUE	211.284750	1116	1.395000	616	13.890411	3.235187	63.825954	9.093013	63.825954	9.093013
zymo_test_6000.fast5	a74adb46-c46a-4abd-aa73-62ff9c7f6223	af307028575a34db3268b4df36412691cb25b558	0	158	1	125.180000	1.500000	1200	TRUE	125.326250	1083	1.353750	628	13.213679	3.236208	65.399750	7.694088	65.399750	7.694088
zymo_test_6000.fast5	a7536a2f-0616-408c-b749-1f93c2794ede	af307028575a34db3268b4df36412691cb25b558	0	155	1	332.048750	1.500000	1200	TRUE	332.228750	1056	1.320000	484	12.513947	2.976192	69.946251	8.743281	69.946251	8.743281
zymo_test_6000.fast5	a8494eff-04fc-4a59-ac3d-574b036b86d2	af307028575a34db3268b4df36412691cb25b558	0	218	2	344.317000	1.500000	1200	TRUE	344.974500	674	0.842500	309	17.248119	3.073212	69.596519	8.743281	69.596519	8.743281
zymo_test_6000.fast5	aa0a2dec-624c-4a72-8c5e-dd6e669f3aa8	af307028575a34db3268b4df36412691cb25b558	0	103	3	379.800250	1.500000	1200	TRUE	379.870250	1144	1.430000	570	11.645165	3.049378	67.323265	8.043819	67.323265	8.043819
